aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,520833,100108,배추,20190416,8,46,,호남청과,23136,325,6500,1,협동,00003,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100108,배추,20190416,8,30,,호남청과,23141,326,3800,1,협동,00001,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100108,배추,20190416,8,5,,호남청과,23141,327,2500,1,협동,00002,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,373853,4499,기타엽경채류,20190416,0.15,141,농협대전(공),농협대전(공),000000000001553,328,1650,3,개별,00010,1ZZ,기타,1ZZ,기타,29000,충청북도 옥천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,373853,4499,기타엽경채류,20190416,0.15,135,농협대전(공),농협대전(공),000000000001553,329,1650,3,개별,00020,1ZZ,기타,1ZZ,기타,29000,충청북도 옥천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,904000,4499,기타엽경채류,20190416,0.6,1,농협대전(공),농협대전(공),000000000001852,330,8400,2,계통,00020,1ZZ,기타,1ZZ,기타,90400,대전광역시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190416,0.3,4,농협대전(공),농협대전(공),000000000001856,331,9000,2,계통,00020,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,667813,4499,기타엽경채류,20190416,2,5,농협대전(공),농협대전(공),000000000001860,332,36000,3,개별,00010,1ZZ,기타,1ZZ,기타,52300,경상남도 하동군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,536000,4499,기타엽경채류,20190416,4,40,농협대전(공),농협대전(공),000000000002201,333,4400,4,상인,00010,1ZZ,기타,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,536000,4499,기타엽경채류,20190416,4,40,농협대전(공),농협대전(공),000000000002201,334,4300,4,상인,00020,1ZZ,기타,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,550,안양농산물(주),안양농산물(주),2050,335,2500,2,계통,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,10,안양농산물(주),안양농산물(주),2050,336,1500,2,계통,10,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,80,안양농산물(주),안양농산물(주),2050,337,2500,2,계통,11,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,20,안양농산물(주),안양농산물(주),2050,338,1500,2,계통,12,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,100,안양농산물(주),안양농산물(주),2050,339,1500,2,계통,2,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,175,안양농산물(주),안양농산물(주),2050,340,2500,2,계통,3,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,30,안양농산물(주),안양농산물(주),2050,341,1500,2,계통,4,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,80,안양농산물(주),안양농산물(주),2050,342,2500,2,계통,5,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,20,안양농산물(주),안양농산물(주),2050,343,1500,2,계통,6,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,80,안양농산물(주),안양농산물(주),2050,344,2500,2,계통,7,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,20,안양농산물(주),안양농산물(주),2050,345,1500,2,계통,8,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
1,경매,10,10,엽경채류,엽경채류,31040105,6013909,536840,100103,배추,20190416,8,40,안양농산물(주),안양농산물(주),2050,346,2500,2,계통,9,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100103,100103,김장(가을)배추,김장(가을)배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
2,정가수의,10,10,엽경채류,엽경채류,31040105,6013909,469880,100108,배추,20190416,4,20,안양농산물(주),안양농산물(주),2060,347,4000,3,개별,14,101,상자,1ZZ,기타,12600,경기도 여주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
2,정가수의,10,10,엽경채류,엽경채류,31040105,6013909,535800,100105,배추,20190416,10,1000,안양농산물(주),안양농산물(주),2083,348,2500,3,개별,1,105,그물망,1ZZ,기타,58800,전라남도 신안군,1001,1001,배추,배추,11,특,100105,100105,고냉지배추,고냉지배추,12,kg,310401,1013901,안양농수산물도매시장,안양도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,112,농협안산(공),농협안산(공),000000000000206,349,2300,3,개별,00010,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,28,농협안산(공),농협안산(공),000000000000206,350,1400,3,개별,00020,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,112,농협안산(공),농협안산(공),000000000000206,351,2300,3,개별,00030,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,28,농협안산(공),농협안산(공),000000000000206,352,1400,3,개별,00040,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,240,농협안산(공),농협안산(공),000000000000206,353,2300,3,개별,00050,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,60,농협안산(공),농협안산(공),000000000000206,354,1400,3,개별,00060,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,112,농협안산(공),농협안산(공),000000000000206,355,2300,3,개별,00070,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,28,농협안산(공),농협안산(공),000000000000206,356,1400,3,개별,00080,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,80,농협안산(공),농협안산(공),000000000000206,357,2300,3,개별,00090,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,20,농협안산(공),농협안산(공),000000000000206,358,1400,3,개별,00100,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,144,농협안산(공),농협안산(공),000000000000206,359,2300,3,개별,00110,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,232000,3406,배추,20190416,10,36,농협안산(공),농협안산(공),000000000000206,360,1400,3,개별,00120,1ZZ,기타,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090101,6015202,901000,3413,배추,20190416,8,4,농협안산(공),농협안산(공),000000000020001,361,11517,3,개별,00550,1ZZ,기타,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090105,6015204,472810,100108,배추,20190416,1,4,안산농산물,안산농산물,2501,362,5225,4,상인,00009,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31090105,6015204,456920,100108,배추,20190416,1,1,안산농산물,안산농산물,2520,363,5236,4,상인,00001,101,상자,1ZZ,기타,17500,경기도 안성시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,310901,1015201,안산농수산물도매시장,안산도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120101,6011905,472000,100199,,20190416,8,15,농협구리(공),농협구리(공),2064,364,11000,3,개별,2064,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120101,6011905,472000,100199,,20190416,4,2,농협구리(공),농협구리(공),2065,365,8000,3,개별,2065,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120101,6011905,472000,100199,,20190416,4,12,농협구리(공),농협구리(공),2066,366,5000,3,개별,2066,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120101,6011905,472000,100199,,20190416,4,42,농협구리(공),농협구리(공),2067,367,5500,3,개별,2067,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120101,6011905,472000,100199,,20190416,8,20,농협구리(공),농협구리(공),2083,368,12500,3,개별,2083,101,상자,1ZZ,기타,12000,경기도 남양주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,590600,100199,,20190416,2,20,농협구리(공),농협구리(공),232,369,2400,3,개별,232,101,상자,1ZZ,기타,55700,전라북도 남원시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,4,8,농협구리(공),농협구리(공),239,370,9000,1,협동,239,101,상자,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,4,10,농협구리(공),농협구리(공),241,371,9000,1,협동,241,101,상자,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,4,5,농협구리(공),농협구리(공),246,372,9500,1,협동,246,101,상자,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,3,농협구리(공),농협구리(공),562,373,8500,3,개별,562,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,1,농협구리(공),농협구리(공),563,374,9000,3,개별,563,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,1,농협구리(공),농협구리(공),564,375,9000,3,개별,564,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,5,농협구리(공),농협구리(공),565,376,9500,3,개별,565,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,11,농협구리(공),농협구리(공),566,377,10000,3,개별,566,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,8,농협구리(공),농협구리(공),567,378,9500,3,개별,567,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,550833,100199,,20190416,4,7,농협구리(공),농협구리(공),568,379,10000,3,개별,568,101,상자,1ZZ,기타,59600,전라남도 여수시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,2,75,농협구리(공),농협구리(공),569,380,3500,1,협동,569,108,봉지,105,5,11900,경기도 구리시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,232950,100199,,20190416,10,800,농협구리(공),농협구리(공),867,381,2000,3,개별,867,105,그물망,126,60내,25300,강원도 평창군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,232950,100199,,20190416,10,200,농협구리(공),농협구리(공),868,382,1200,3,개별,868,105,그물망,1ZZ,기타,25300,강원도 평창군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,640,농협구리(공),농협구리(공),869,383,2100,1,협동,869,105,그물망,126,60내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,160,농협구리(공),농협구리(공),870,384,1260,1,협동,870,105,그물망,126,60내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,161,농협구리(공),농협구리(공),871,385,1300,1,협동,871,105,그물망,125,50내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,40,농협구리(공),농협구리(공),872,386,800,1,협동,872,105,그물망,125,50내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,720,농협구리(공),농협구리(공),873,387,1700,1,협동,873,105,그물망,126,60내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,180,농협구리(공),농협구리(공),874,388,1020,1,협동,874,105,그물망,126,60내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,240,농협구리(공),농협구리(공),875,389,1300,1,협동,875,105,그물망,125,50내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120101,6011905,471010,100199,,20190416,10,60,농협구리(공),농협구리(공),876,390,800,1,협동,876,105,그물망,125,50내,11900,경기도 구리시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,20,1,구리청과,구리청과,1593,391,8800,2,계통,1593,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,40,1,구리청과,구리청과,1594,392,12656,2,계통,1594,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,100,1,구리청과,구리청과,1595,393,31640,2,계통,1595,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,100,구리청과,구리청과,1599,394,1200,2,계통,1599,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,100,구리청과,구리청과,1600,395,1200,2,계통,1600,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,100,구리청과,구리청과,1601,396,1500,2,계통,1601,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,100,구리청과,구리청과,1602,397,1500,2,계통,1602,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,400,구리청과,구리청과,1603,398,2000,2,계통,1603,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,400,구리청과,구리청과,1604,399,2000,2,계통,1604,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,130,구리청과,구리청과,1605,400,2000,2,계통,1605,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,207,구리청과,구리청과,1606,401,2000,2,계통,1606,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,400,구리청과,구리청과,1607,402,2500,2,계통,1607,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
1,경매,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,400,구리청과,구리청과,1608,403,2500,2,계통,1608,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120103,6011904,471080,100199,,20190416,10,43,구리청과,구리청과,1609,404,3000,2,계통,1609,105,그물망,1ZZ,기타,11900,경기도 구리시,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120106,6011907,536000,100199,,20190416,10,800,인터넷청과,인터넷청과,1552,405,1500,1,협동,1552,105,그물망,101,1,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
2,정가수의,10,10,엽경채류,엽경채류,31120106,6011907,536000,100199,,20190416,10,200,인터넷청과,인터넷청과,1553,406,900,1,협동,1553,105,그물망,101,1,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,311201,1011901,구리농수산물도매시장,구리도매시장
