aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
1,경매,10,10,엽경채류,엽경채류,11000106,6005609,539000,,,20190415,10,788,대아청과,대아청과,19041609319800,290,3400,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100106,100106,저장배추,저장배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000106,6005609,539000,,,20190415,10,197,대아청과,대아청과,19041609319801,291,2000,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100106,100106,저장배추,저장배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,536000,,,20190415,8,50,대아청과,대아청과,19041609319829,292,8000,,,1,101,상자,112,12,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,536000,,,20190415,8,24,대아청과,대아청과,19041609319830,293,8000,,,1,101,상자,112,12,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,232000,,,20190415,8,300,대아청과,대아청과,19041609319836,294,9000,,,1,101,상자,112,12,25300,강원도 평창군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,232000,,,20190415,8,70,대아청과,대아청과,19041609319837,295,8000,,,1,101,상자,112,12,25300,강원도 평창군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,232000,,,20190415,8,50,대아청과,대아청과,19041609319838,296,8000,,,1,101,상자,112,12,25300,강원도 평창군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,534000,,,20190415,8,94,대아청과,대아청과,19041609319842,297,7000,,,1,101,상자,112,12,58500,전라남도 무안군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000106,6005609,534000,,,20190415,8,51,대아청과,대아청과,19041609319843,298,4500,,,1,101,상자,116,16,58500,전라남도 무안군,1001,1001,배추,배추,12,상,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744478,299,1600,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744479,300,960,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744480,301,1600,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744481,302,960,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,539000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744482,303,2350,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,539000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744483,304,1410,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,539000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744484,305,2400,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,539000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744485,306,1440,,,1,105,그물망,103,3,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744488,307,2550,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744489,308,1530,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,400,농협강서(공),농협강서(공),190418024744490,309,2500,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,12,100,농협강서(공),농협강서(공),190418024744491,310,1500,,,1,105,그물망,103,3,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746055,311,10500,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746056,312,10500,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746057,313,10500,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746058,314,10500,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746059,315,8000,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746060,316,8000,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,520000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746061,317,5000,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,534000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746062,318,7500,,,1,101,상자,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,534000,,,20190415,8,50,농협강서(공),농협강서(공),190418024746063,319,7500,,,1,101,상자,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000801,6007706,536000,,,20190415,8,56,농협강서(공),농협강서(공),190418024746064,320,8000,,,1,101,상자,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,410000,,,20190415,4,40,서부청과,서부청과,190416111831896,321,5200,,,1,108,봉지,1ZZ,기타,10500,경기도 고양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190416112032811,322,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,49,서부청과,서부청과,190416112032812,323,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190416112032813,324,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,49,서부청과,서부청과,190416112032814,325,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190416112032815,326,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,48,서부청과,서부청과,190416112032816,327,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190416112032817,328,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,48,서부청과,서부청과,190416112032818,329,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,400,서부청과,서부청과,190416112032819,330,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,100,서부청과,서부청과,190416112032820,331,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,134,서부청과,서부청과,190416112032821,332,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,34,서부청과,서부청과,190416112032822,333,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,133,서부청과,서부청과,190416112032823,334,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,33,서부청과,서부청과,190416112032824,335,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,133,서부청과,서부청과,190416112032825,336,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,33,서부청과,서부청과,190416112032826,337,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190418025246443,338,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,49,서부청과,서부청과,190418025246444,339,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190418025246445,340,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,49,서부청과,서부청과,190418025246446,341,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190418025246447,342,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,48,서부청과,서부청과,190418025246448,343,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,194,서부청과,서부청과,190418025246449,344,2300,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,536000,,,20190415,12,48,서부청과,서부청과,190418025246450,345,1380,,,1,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,400,서부청과,서부청과,190418025246451,346,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,100,서부청과,서부청과,190418025246452,347,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,134,서부청과,서부청과,190418025246453,348,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,34,서부청과,서부청과,190418025246454,349,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,133,서부청과,서부청과,190418025246455,350,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,33,서부청과,서부청과,190418025246456,351,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,133,서부청과,서부청과,190418025246457,352,1900,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
2,정가수의,10,10,엽경채류,엽경채류,11000802,6007720,539000,,,20190415,12,33,서부청과,서부청과,190418025246458,353,1140,,,1,105,그물망,1ZZ,기타,58900,전라남도 진도군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,400,강서청과,강서청과,19041609151168,354,2300,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,100,강서청과,강서청과,19041609151169,355,1400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,400,강서청과,강서청과,19041609151170,356,2400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,100,강서청과,강서청과,19041609151171,357,1400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,440,강서청과,강서청과,19041609151172,358,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,110,강서청과,강서청과,19041609151173,359,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,440,강서청과,강서청과,19041609151174,360,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,110,강서청과,강서청과,19041609151175,361,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,400,강서청과,강서청과,19041609151176,362,1700,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,100,강서청과,강서청과,19041609151177,363,1000,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,400,강서청과,강서청과,19041609151178,364,1700,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,100,강서청과,강서청과,19041609151179,365,1000,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,400,강서청과,강서청과,190418030246494,366,2300,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,100,강서청과,강서청과,190418030246495,367,1400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,400,강서청과,강서청과,190418030246496,368,2400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,100,강서청과,강서청과,190418030246497,369,1400,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,440,강서청과,강서청과,190418030246498,370,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,110,강서청과,강서청과,190418030246499,371,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,440,강서청과,강서청과,190418030246500,372,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,702000,,,20190415,12,110,강서청과,강서청과,190418030246501,373,1000,,,1,113,접,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,400,강서청과,강서청과,190418030246502,374,1700,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
1,경매,10,10,엽경채류,엽경채류,11000803,6007748,534000,,,20190415,12,100,강서청과,강서청과,190418030246503,375,1000,,,1,113,접,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,110008,1007701,강서농수산물도매시장,서울강서도매시장
